panel_num,stitch_num,vertex_num,face_num
16,34,16456,30825
14,30,16681,31578
2,2,4390,8378
2,8,11620,22441
20,50,22638,42382
8,28,14094,26704
2,2,9456,18412
14,32,9476,17338
4,6,2035,3611
4,6,5434,10278
2,2,9292,17991
10,32,8477,15600
8,40,17963,34090
2,8,7852,15016
12,41,19469,36993
2,8,4653,8809
22,61,27665,51742
4,6,7736,14724
6,12,7868,14838
4,16,10377,19855
16,35,23775,45226
24,61,17358,32252
12,32,6960,12486
12,32,7865,14334
8,40,14415,27230
4,16,3841,6978
4,14,3063,5522
6,28,4819,8711
23,61,20584,37431
22,46,9198,16646
18,53,16673,31184
18,54,20399,38602
6,28,25578,49642
20,58,25330,47955
10,36,14478,27248
10,42,15289,28686
4,6,11817,22856
4,14,7223,13652
4,6,4624,8678
4,14,2986,5378
16,64,22986,43216
6,12,7000,13012
14,40,10238,18660
18,52,13476,24698
6,16,13247,25088
6,28,6817,12648
6,34,11964,22561
4,6,19060,36938
20,68,14656,27060
26,62,17440,31837
16,53,12846,23484
4,6,2539,4558
12,22,6997,12576
8,24,12146,22852
4,14,13677,26272
4,6,7922,15133
12,32,5967,10662
18,53,16834,31350
24,51,12570,23105
14,54,21233,40064
20,57,22429,41787
14,38,7555,13618
2,8,6252,11973
18,50,19726,37109
10,19,6852,12574
16,50,20086,37846
8,14,8774,16466
4,16,12555,23827
8,16,31959,62104
4,16,7548,14226
24,61,22188,41742
6,10,13180,25238
4,16,11233,21592
18,40,30674,57924
4,6,10871,20978
26,68,22474,40610
6,16,15573,29729
10,40,10580,19612
2,2,1045,1862
12,23,29221,55866
24,66,28053,51910
4,14,2627,4672
4,6,17418,33914
18,38,24895,47694
4,16,7524,14268
4,6,18152,35310
18,53,8361,14960
10,32,8653,16019
10,36,23876,45179
14,51,22199,42038
10,35,33881,65792
32,84,21366,39450
2,2,5605,10785
4,6,18637,36224
12,24,10518,19622
10,34,7526,13663
14,44,10132,18523
6,26,3749,6684
4,16,3791,6872
20,53,9939,18026
18,38,7991,14373
22,74,20478,38162
16,46,21758,41067
12,32,7001,12740
14,30,27813,53239
10,36,5375,9457
12,32,12628,23656
16,48,15210,28198
2,8,10923,21152
4,6,14943,28638
6,22,16105,30989
10,32,8331,15460
2,2,3257,6133
16,32,9508,17544
14,32,17318,31478
12,26,6531,11805
6,26,19919,38580
6,12,9221,17438
4,6,2217,3980
4,6,8145,15546
14,30,9376,17311
4,6,5454,10320
17,33,12766,23827
8,16,8382,15555
8,22,13597,25782
12,30,6395,11536
20,58,18699,34714
26,83,17417,31744
6,28,4284,7650
6,28,5648,10354
12,40,15131,28492
4,14,2408,4264
4,6,5279,9970
30,71,24405,44932
20,40,9084,16626
4,6,5589,10570
12,34,9275,17058
2,8,6276,12003
8,18,7807,14307
28,69,29503,55162
6,28,5271,9622
26,74,43210,79490
4,14,13350,25598
4,12,14960,28725
16,42,16040,29802
12,32,7100,12866
16,60,14489,26606
4,6,2231,3693
14,45,9188,16692
16,31,9908,18138
8,18,8197,15156
22,60,25605,48542
16,46,25687,48746
8,14,12880,23864
21,43,20452,38202
16,49,23227,44063
10,22,22166,42422
2,8,11226,21756
7,7,9121,17227
10,37,14566,27442
6,28,4163,7426
28,67,17725,32417
6,28,4986,8932
14,52,26039,49346
6,27,19885,38417
14,28,17485,31950
18,38,8599,15666
20,48,8836,15918
4,16,10947,20932
8,16,6128,11179
10,28,13567,24468
10,18,8539,15818
2,8,5242,9971
4,16,10553,20086
16,54,25429,48189
12,34,15205,28644
10,20,8546,15865
22,60,22269,41604
4,6,1431,2366
4,16,15261,29115
22,47,35179,67154
18,37,9517,17256
14,30,20606,39026
20,66,20002,37162
14,30,9731,17985
6,6,1368,2394
10,20,64504,126934
2,8,13091,25350
10,38,9112,16790
8,22,13054,24758
12,28,17222,32111
4,16,9893,18663
20,43,23154,43686
16,41,7985,14246
10,30,16720,31660
10,28,7644,13800
10,29,14383,27200
20,68,20868,38838
6,28,13659,26114
4,14,2767,4960
16,60,17590,32564
14,44,9667,17671
8,22,6927,12846
6,16,12929,24552
16,41,7954,14230
12,26,16707,31364
8,22,5337,9756
14,30,11202,20855
8,23,3799,6546
4,14,2689,4808
13,31,20960,39830
8,16,12013,22848
4,14,12582,24112
8,32,24643,47213
18,52,45952,88920
22,45,21366,40489
2,2,2639,4968
16,33,9221,17074
14,38,10156,18376
6,16,12719,24172
14,30,10444,19234
14,40,12061,22218
14,29,16868,31211
4,16,14697,28107
4,14,6329,11890
8,24,7431,13846
4,16,8429,15952
8,24,8265,15075
18,68,16953,31390
8,34,6916,12546
16,52,15012,27820
20,40,35137,67534
4,6,3451,6286
8,14,6595,12262
8,42,14619,27430
12,32,6931,12474
18,52,13109,24422
8,15,7754,14504
16,50,24311,46341
4,16,10529,20009
8,30,24082,46454
14,42,15376,28664
2,2,2419,4554
23,61,36517,68610
18,62,28411,52773
20,42,19502,36536
26,66,43765,82398
6,28,4266,7632
6,20,4545,8255
2,2,12359,24093
14,32,20452,37973
16,33,21822,41606
16,48,32590,62357
4,14,2178,3816
4,16,4193,7682
4,15,3553,6451
6,24,10219,19306
16,40,16791,30965
2,8,5491,10435
4,6,2529,4564
12,24,20118,38638
8,14,16286,31154
4,14,2713,4844
16,44,23959,44990
10,20,13468,25414
2,2,2097,3922
8,23,4637,8368
4,14,2932,5274
16,32,18204,34056
6,34,12943,24424
18,60,26355,49723
16,44,18554,34812
24,50,38094,69129
4,16,6938,13020
6,22,10184,19292
6,24,8611,16207
6,22,5928,10804
18,66,17790,33006
2,8,9580,18432
6,24,5604,10363
8,18,7998,14964
18,66,14850,27116
12,26,19743,37167
8,33,7787,14346
12,24,11346,21226
8,20,6518,11865
8,24,11832,22078
4,16,8383,15886
6,16,10219,18953
8,24,11797,22008
16,58,23284,43235
28,69,15736,28590
16,48,12047,21439
18,37,13462,25158
18,38,12043,22274
21,59,14663,27063
20,41,14798,27224
8,18,19727,37948
15,32,27875,53247
18,53,25716,47924
8,26,10268,19154
16,58,16262,30168
10,22,14979,28283
10,27,4186,7344
6,12,7538,14172
18,51,31182,59863
2,8,11376,22040
4,16,7892,14749
18,52,7170,12742
6,24,6226,11489
2,8,12661,24553
8,18,12117,22924
4,16,5115,9551
8,24,12734,23984
4,6,1505,2566
16,34,34493,66537
16,48,20841,39541
12,24,10401,19466
2,8,10805,20805
4,6,7551,14390
2,8,9749,18758
18,60,19703,36725
8,24,9031,16792
4,16,11015,21013
8,18,18516,35476
12,48,21987,41389
14,45,8128,14684
4,6,12775,24714
14,29,13856,25892
23,46,18400,33824
6,26,13641,26120
6,26,4199,7564
4,14,7996,15130
4,6,11679,22422
24,49,22925,42865
4,6,12205,23552
6,26,3529,6272
20,58,9576,17264
12,25,25755,49453
12,32,7757,14194
8,20,9153,16805
20,72,26754,50018
4,6,30087,59016
16,50,21532,40540
4,6,5428,10201
2,8,10465,20186
4,6,6098,11494
2,8,12272,23714
18,60,17017,31739
10,36,22065,42247
16,32,9761,18100
16,48,16877,31350
8,20,12439,23553
22,64,21569,39154
2,8,11705,22456
14,42,9101,16596
4,14,3270,5920
14,46,20160,38236
8,20,12791,23916
10,21,14160,26546
18,51,14561,26604
6,34,15293,29110
10,28,15051,28193
6,12,6544,12230
12,40,26355,50858
14,42,15436,28792
20,56,15236,28226
8,16,20543,39574
12,34,5585,10028
22,53,23346,42864
12,23,19887,37890
12,32,18725,34982
6,28,4863,8728
4,14,2590,4616
10,36,10590,19527
8,23,5649,10239
20,68,19118,34888
8,16,8569,15907
26,84,16904,30554
10,31,19196,36545
6,28,14200,27080
14,30,12377,23069
4,14,2474,4390
16,34,35983,69465
6,12,6656,12456
12,32,11322,21010
4,14,2944,5298
2,2,1696,3095
16,31,22990,43494
30,79,15130,26950
4,16,9825,18796
2,8,4272,8099
2,8,13613,26415
18,40,35828,69072
18,38,6892,12298
16,43,21081,39204
35,71,22663,41609
6,12,8008,15085
6,24,13227,25032
14,32,9253,16850
10,28,15040,28165
6,12,21488,41698
4,16,11610,22328
8,16,14729,28154
16,34,19350,36469
14,30,10565,19574
18,40,13876,25702
20,42,11302,20547
4,16,6861,12934
16,36,21809,41193
8,24,15602,29752
18,50,15642,28882
12,39,14265,26696
12,22,13583,24737
15,47,16991,31688
30,61,27859,51597
18,36,16310,30079
16,41,8310,15036
22,46,26171,49452
16,33,8554,15414
14,42,12518,23274
20,56,16458,30880
12,32,6412,11534
14,39,15380,28486
4,6,4067,7534
10,22,25262,48353
12,48,14709,27530
14,29,8214,15020
22,62,15304,27254
4,15,3359,6072
8,32,16503,31457
4,16,8302,15664
6,28,4367,7830
17,32,2006,3327
10,36,13497,25365
10,36,7747,14121
22,44,30337,57068
18,52,10298,18677
12,50,15508,28974
12,36,14250,26648
24,76,25121,45722
14,30,28432,54683
10,19,7273,13520
24,61,14693,26392
10,30,10218,18936
14,30,39462,76638
18,66,13074,23970
8,32,19213,36862
16,58,21543,40676
8,14,34688,66597
8,22,7672,14280
2,2,9406,18249
16,56,13541,25056
10,36,8103,14788
8,24,10807,20204
4,6,7334,13991
18,53,23213,43976
4,14,3241,5860
16,48,24115,45788
10,36,10922,20189
8,32,9483,17615
16,32,11050,20154
4,16,5745,10739
8,32,10300,19292
25,68,51290,98582
6,28,4150,7356
18,50,12898,23362
4,6,6368,11961
18,66,21794,40922
16,48,21540,40625
14,42,20023,37630
14,28,8682,15829
6,24,10033,18968
22,59,10772,19424
8,24,14724,27598
12,32,7873,14300
4,14,2753,4920
12,40,21994,42052
14,32,15033,28283
10,36,7913,14485
16,58,18169,34026
18,52,20146,36028
12,48,15662,28968
2,8,11906,23001
16,44,23091,43698
17,37,17422,32561
16,47,18545,35086
16,36,11439,21082
10,41,10638,19811
4,14,3127,5648
4,16,3579,6438
4,14,10326,19662
10,32,13637,25690
8,14,17516,32643
4,16,3919,7150
2,8,6091,11646
14,58,18650,34934
2,8,10893,20916
6,16,10310,19322
10,24,30289,58388
4,16,11131,21235
14,53,18281,34357
8,24,10898,20396
16,58,17027,31826
12,23,4128,7329
12,32,15544,28970
8,24,7629,14028
2,8,6706,12807
18,38,24895,47271
14,42,20940,39396
4,6,3633,6724
6,26,11069,21009
12,50,16403,30670
26,53,28093,53013
10,21,15248,28910
6,26,5478,9925
8,24,14886,27930
2,8,6299,11994
4,14,11625,22200
16,32,10292,18946
18,36,16747,30868
20,41,23962,44732
12,23,10182,18789
14,42,12034,22236
2,8,11079,21367
6,12,13085,25102
22,59,13604,24676
6,22,7254,13416
4,6,24636,48141
4,16,12856,24714
4,16,4044,7390
24,51,43252,83324
24,53,30998,58160
6,12,16482,31650
10,20,9630,17921
16,32,8267,15216
6,32,10720,20214
10,18,14244,26468
4,14,2894,5189
4,14,11915,22848
22,46,13066,24188
8,34,8179,15097
18,46,13507,24233
20,56,19388,36451
4,6,5146,9692
16,60,16408,30488
14,30,14875,27976
10,19,8115,15062
6,26,5870,10771
8,32,17982,34427
16,34,42806,82508
14,58,15590,28792
2,8,5105,9667
8,13,6937,13018
18,52,27947,53711
2,2,8640,16747
12,25,8155,14908
6,28,5083,9069
9,19,10265,19294
10,24,7406,13493
18,38,32577,61485
4,14,9756,18566
4,6,11465,22160
16,44,18343,34485
12,26,17715,33538
16,54,20108,37144
12,32,9105,16514
18,52,16682,30818
2,2,4540,8642
12,30,9437,17314
14,44,20408,38482
4,16,12662,24326
16,34,11018,20548
14,32,11627,21545
2,8,12341,23958
2,2,666,1096
8,24,10890,19891
4,6,14905,28740
4,16,13473,25974
2,8,6455,12286
14,26,22617,42014
10,37,8196,15112
12,36,14708,27555
14,30,9078,16684
10,34,9825,18270
2,2,8195,15834
10,28,6653,12081
6,16,5430,10087
16,48,20802,39211
18,56,14761,27198
14,40,20191,38139
12,26,8388,15592
12,26,21357,40613
8,23,4431,7951
2,8,11472,22091
23,47,16163,30024
14,40,14528,27219
2,8,6820,13010
4,6,5364,10076
16,56,16163,29586
16,34,24542,46620
8,40,14879,28213
4,14,2766,4944
2,8,8352,16052
14,46,11103,20339
8,20,6728,12446
10,36,9570,17628
4,16,12309,23593
4,16,11945,22880
14,32,14244,26577
8,40,16518,31296
8,32,20183,38518
24,51,22628,42022
18,68,12539,22779
4,16,5097,9510
6,10,21731,41915
16,34,30421,58391
16,39,9576,17332
10,20,8170,15260
20,42,21790,41112
8,13,5567,10272
4,15,3717,6774
6,24,13216,25138
2,8,5423,10299
12,23,9764,18088
6,26,3920,7012
16,56,16315,30434
6,26,20706,40063
4,6,5127,9574
22,62,17590,32348
4,6,9858,18965
4,14,10214,19504
2,8,11891,22930
12,38,13402,24668
12,34,6956,12430
8,25,4474,8026
10,21,12306,23168
10,21,8733,16211
14,56,13789,25235
16,34,26959,51483
24,48,25495,47150
8,17,12212,23262
2,8,10971,21203
17,33,18251,33947
14,36,21166,39458
6,24,9656,18196
2,8,6500,12422
4,16,3558,6420
4,6,13702,26545
12,30,11163,20850
14,40,15062,28320
17,33,3193,5470
8,24,7006,12875
6,24,14418,27534
16,31,14935,27894
6,24,5153,9482
2,8,5857,11091
10,28,7440,13645
14,30,17827,33731
16,58,20334,38180
6,27,12978,24731
4,6,5424,10272
10,21,23237,44800
12,42,16394,30850
14,30,14647,27360
8,16,9055,16916
4,16,10914,20842
14,46,5992,10604
4,16,8156,15497
14,42,9993,18232
14,46,6052,10726
8,16,22965,44148
14,26,19689,35476
22,56,21035,39546
8,32,9322,17102
6,24,12985,24702
16,34,25999,49651
10,36,45154,88110
18,38,19801,37375
6,27,13302,25417
14,30,10492,19399
4,16,12874,24682
18,40,10469,19308
4,6,17026,33081
14,45,10032,18378
4,6,3768,6952
14,28,20409,38598
12,28,41272,80106
14,26,24737,45596
12,32,6769,12186
10,34,19208,36474
22,74,15570,28308
4,6,9393,18076
24,50,31484,59252
4,6,5210,9778
22,69,14595,26356
30,62,14740,26502
10,36,5753,10216
12,40,29153,56271
4,6,30238,59249
13,13,5707,10231
12,31,8584,15682
16,48,25442,48553
8,36,16605,31586
12,39,22042,42322
4,14,14833,28464
16,38,16700,31338
4,16,8614,16306
12,24,10580,19854
25,54,28348,53127
2,8,14371,27778
6,22,14200,27078
14,51,14261,26553
24,69,27382,51424
29,61,15086,27452
14,48,24913,47832
8,39,13501,25393
4,16,13256,25580
10,24,12073,22182
26,55,10370,18564
8,26,8388,15532
8,16,12432,23541
10,36,71155,139699
10,23,20616,39363
10,22,31618,61456
6,10,15637,29155
12,28,13529,24755
26,56,24625,45345
14,32,9646,17650
14,36,12526,22714
12,48,10473,19024
24,51,36526,67637
8,32,9148,16669
6,26,18875,36466
24,68,10611,18900
10,22,18487,35319
12,26,12353,23032
6,12,11959,22856
18,62,17419,32350
6,12,22587,43832
18,48,11816,21750
23,47,62010,119907
6,26,5759,10560
2,2,830,1420
4,14,2433,4306
16,34,10764,19804
19,36,19988,37147
12,48,11152,20378
8,24,5256,9475
10,46,17315,32582
8,32,47774,93438
2,2,4284,8167
16,44,14712,27248
4,6,24011,46947
6,20,5536,10158
12,41,11085,20496
33,67,12455,22360
2,8,10289,19790
6,24,9614,18005
12,25,10965,20436
4,16,7955,14912
4,16,7489,14098
8,26,5792,10500
10,24,22929,42718
21,41,19315,36011
12,34,9566,17650
6,26,3758,6704
16,31,8517,15720
22,60,25154,47360
4,6,20238,39412
16,48,12397,22698
14,30,13849,25830
20,63,19977,37373
20,43,20477,38026
10,34,19947,38093
18,38,38456,74367
18,62,16492,30682
16,31,12210,22102
16,49,16646,31079
10,28,17411,32536
4,6,3527,6490
6,10,10330,19325
6,24,13569,25627
8,32,17146,32663
12,28,18768,35601
4,16,4324,7940
12,41,13215,24680
8,22,9741,18270
14,40,12195,22668
4,16,6804,12834
4,16,3611,6528
22,46,66855,129484
12,48,11928,22014
16,33,11537,21430
20,66,19738,36935
19,41,15631,29095
16,34,19992,37916
14,30,22319,42684
14,45,8702,15690
14,43,8120,14672
12,40,7212,13082
2,8,12677,24539
4,16,9911,18940
26,74,23416,43322
14,30,10841,20170
31,62,15224,27853
10,36,9984,18332
20,56,19158,35736
12,50,12334,22768
8,40,19413,37039
12,12,6024,10908
17,33,41592,79742
16,48,17977,33696
8,24,8168,15080
10,35,6843,12298
6,26,11408,21711
14,28,10225,19040
14,27,2038,3429
12,24,12519,23530
10,38,9096,16652
6,28,7756,14362
27,69,14322,25938
2,8,10675,20568
18,52,7437,13133
8,24,8217,15214
4,14,3065,5526
8,15,7664,14251
14,36,8790,16116
19,53,15032,26988
16,56,21991,41358
18,54,11903,21836
16,52,17815,32708
10,37,10898,20315
10,36,14798,27788
4,14,13896,26654
26,68,19897,36630
6,24,6924,12882
8,32,25803,49796
6,12,8774,16546
20,44,13174,24091
10,22,17576,33404
8,32,11961,22587
6,12,10865,20639
20,55,39649,76427
12,32,7717,13972
4,6,2499,4496
28,58,28034,52242
28,86,21580,39698
29,60,38752,73274
14,27,20486,38544
14,27,4098,7180
6,26,9054,16974
7,7,3787,6958
24,74,17803,32468
18,48,17764,33408
8,13,12786,24360
14,44,7616,13778
4,16,13954,26806
12,56,12917,23632
12,32,8746,15524
2,8,6019,11497
18,36,24707,46203
17,33,22865,42751
10,38,26965,51970
22,74,24055,44824
16,48,36903,71254
22,45,29935,57397
8,24,4086,7214
18,38,18396,34820
12,50,17400,32263
10,24,8041,14716
4,16,13880,26562
4,16,3865,7040
16,58,21299,40120
6,12,12500,23863
12,32,6016,10880
6,12,38195,74738
4,16,11269,21611
6,24,14415,27460
6,6,4428,8238
4,16,4081,7456
24,65,20658,38250
10,34,9943,18476
12,41,11391,21234
4,6,1309,2202
12,24,10813,20204
18,40,37259,71280
12,40,25641,49386
20,68,18733,34650
4,14,2692,4814
10,20,5861,10694
12,25,7627,13949
6,22,15174,29022
2,8,6420,12186
8,22,7336,13690
4,16,6668,12560
22,46,26472,49570
4,6,15026,29159
6,24,12085,22750
2,8,5572,10575
4,16,13927,26710
18,37,33471,63794
14,40,22747,43274
12,32,7626,13752
12,41,5976,10705
10,32,11667,21842
30,79,20469,37738
28,61,28389,52944
18,52,29601,54142
4,6,1181,1937
8,13,7962,15034
2,8,12306,23860
6,12,7345,13760
12,40,17988,33966
21,43,15267,28015
4,6,2312,4157
8,30,4609,8163
26,84,14765,26572
2,2,8189,15853
10,22,41116,80262
12,42,21687,41184
2,8,12949,25035
8,20,13805,26239
10,38,35418,68526
12,41,14350,26848
13,13,4498,7943
20,60,16827,31232
10,30,14566,27560
6,28,6153,11320
6,26,4026,7237
4,6,4499,8414
23,63,21301,38637
12,24,8794,16332
16,58,16830,31222
4,14,2679,4768
10,22,27856,53707
12,48,12897,23964
12,40,15078,28182
4,16,10703,20431
31,64,14083,25722
6,16,12344,23267
4,14,2694,4810
4,16,3992,7280
4,14,10510,20036
23,65,21561,40068
14,30,17823,33708
6,16,10311,19550
20,50,10419,18948
4,6,8398,16106
12,40,6346,11236
14,40,20558,38937
10,32,8526,15596
4,16,3876,7064
10,34,12874,24054
8,16,8880,16527
10,20,12872,24309
4,14,3058,5512
2,8,14310,27850
10,37,15833,29999
24,48,24725,45835
4,6,8199,15650
14,50,17341,32486
12,40,21199,39967
14,36,19393,35726
12,28,7690,13357
10,32,8039,14768
16,57,16898,31385
2,8,8689,16708
14,30,7868,14392
8,38,13776,25912
8,14,6161,11358
10,37,10563,19769
20,56,23117,42436
16,34,13453,25009
4,16,6144,11594
2,8,6076,11582
14,30,30452,58729
24,49,23631,44346
8,22,12749,24186
10,36,17291,33019
8,17,12247,23196
4,14,11728,22458
4,6,17783,34509
4,6,12517,24110
10,36,9252,17042
14,46,16817,31444
14,31,30286,58175
16,33,11934,22314
4,6,1896,3171
6,22,14343,27369
4,16,3212,5722
8,14,10883,20618
10,42,12999,24310
2,8,5951,11359
8,30,25864,50043
12,40,37032,71810
10,41,14001,26355
12,24,19977,38051
14,31,23491,44796
12,42,41339,80182
8,30,10830,20169
18,38,22032,41488
16,58,19979,37296
14,38,19537,36743
8,30,34053,66170
14,42,7675,13690
22,55,24226,45130
6,26,4009,7186
16,35,15902,29938
14,30,10715,19803
16,33,11666,21643
4,6,12477,24142
2,8,7953,15331
10,36,7151,13026
6,16,10926,20794
4,16,7617,14436
20,43,37207,70388
10,32,10861,20104
2,2,3359,6355
16,31,27246,52210
2,8,7733,14823
18,48,19640,36518
18,38,18647,35387
10,24,9366,17376
10,34,10862,20244
4,14,2553,4542
8,24,14544,27570
6,20,11562,21795
18,68,15763,29036
14,30,25420,48682
14,44,20471,38178
4,6,21757,42470
6,12,16814,32250
6,26,3630,6470
10,34,12393,23312
4,16,3714,6728
8,16,10907,20626
10,28,15073,27992
26,78,26633,49106
16,32,9547,17694
2,8,11007,21260
12,47,14531,27200
4,16,12772,24522
2,8,5789,11024
8,24,9739,18272
12,32,10692,19992
26,53,23094,42826
10,32,16187,30408
6,32,10117,19020
22,61,14021,25718
10,42,16867,31870
10,24,10765,19629
18,54,24931,46186
6,24,12759,24337
14,30,20928,39866
26,70,16570,30582
8,15,19518,37606
12,22,11375,21192
12,52,16274,30444
8,30,9565,17678
6,16,14242,26816
10,34,19216,36537
8,16,32998,64270
4,6,3285,6012
12,41,24289,46498
8,24,9052,16958
14,44,8486,15320
4,6,18047,35172
28,68,20349,36528
10,32,14176,26604
18,59,17782,32771
8,14,7425,13844
6,20,7623,14234
2,8,9926,19067
15,33,24086,45871
12,24,15879,30052
11,39,13480,25272
4,16,8567,16320
4,6,9294,17878
24,72,24278,45418
12,28,17352,32780
8,16,11321,21390
10,22,11331,21214
14,51,14620,27316
17,32,9005,16193
12,49,18727,35332
16,60,16122,29176
2,8,4721,8981
4,6,5305,9990
18,38,14230,26435
4,6,13436,25982
16,38,11969,22026
8,14,4906,8972
2,8,7144,13672
9,17,4702,8599
10,34,7059,12950
16,44,18009,33765
6,28,4003,7094
2,2,2237,4200
8,16,7912,14708
13,24,22883,43282
16,50,18924,35563
4,16,3629,6565
10,46,17619,33255
5,5,4520,8435
4,14,3186,5758
6,12,12348,23568
19,41,45037,86602
4,16,12795,24493
4,6,9237,17695
6,24,9867,18612
28,72,20850,37916
14,46,9047,16482
17,47,12422,22904
6,32,14722,27920
8,24,5126,9266
6,22,11908,22631
26,76,28953,53564
12,32,7992,14564
2,2,814,1389
4,16,3967,7250
16,32,9819,17868
14,44,9373,17164
4,6,10993,21193
2,8,10794,20875
24,79,18061,33220
18,39,32265,61761
22,56,23378,43610
12,26,13724,25805
12,28,15010,27676
6,34,13698,25888
8,32,42243,82284
20,57,15316,28247
4,16,9649,18402
24,66,20354,37442
10,19,3015,5442
4,6,3429,6291
8,32,6439,11710
26,78,27576,50017
14,32,20755,39265
8,13,6006,11238
10,40,12512,23170
12,32,9264,17143
16,34,31944,60347
2,8,12069,23282
18,52,12280,22446
2,8,11314,21798
18,58,15266,28437
10,34,10213,18944
4,14,9784,18682
4,6,9265,17746
26,54,27807,52240
12,32,6948,12612
6,12,5974,11082
12,41,11981,22084
8,16,6357,11642
12,32,21725,40794
2,8,4625,8806
4,6,6359,12086
18,54,23168,44068
12,24,11623,21806
4,6,20990,40900
18,52,48331,93733
8,34,8384,15458
14,28,9993,18418
24,63,24374,45018
10,40,14691,27636
14,38,9100,16584
4,6,4821,9059
18,49,24913,47321
6,28,20022,38585
6,12,6918,12831
8,32,10575,19781
4,14,14544,27912
16,46,17357,32406
22,48,18307,33367
8,16,16070,30562
6,24,11251,21350
12,31,11492,21470
16,31,11802,22044
20,57,37384,71523
29,59,71294,137403
4,16,10500,20132
14,30,13211,24692
4,14,2794,5006
12,24,10260,19056
14,52,14909,27686
8,30,10648,19996
6,28,4646,8400
12,39,9423,17284
10,42,20862,39588
12,25,22071,42351
8,16,30859,59159
25,65,6927,12132
2,2,2995,5658
6,24,7983,14972
2,8,10195,19675
28,82,26039,47518
4,6,25027,48968
16,46,21909,40685
12,25,15000,28448
2,8,6019,11482
6,12,6858,12824
14,30,15177,28596
16,31,9832,17998
6,12,7000,13150
6,10,5971,10966
8,16,19304,37144
14,45,10589,19424
2,8,6265,11936
16,36,40420,78272
22,66,14083,26063
8,24,13130,24918
26,64,32399,60099
4,16,5933,11201
2,8,13172,25547
4,14,9842,18780
6,34,15313,29099
16,58,19109,35905
26,53,17782,32676
12,40,14194,26709
12,50,16026,30122
12,34,7136,12704
6,12,7075,13240
16,47,11016,20415
12,26,29534,56848
16,31,5690,9988
14,40,13375,24970
22,71,14255,26027
6,24,13210,25050
4,6,4661,8714
4,16,5729,10756
8,14,5115,9474
14,44,11196,20559
16,31,23431,44454
4,6,7574,14387
10,35,4948,8815
10,21,31550,61006
10,36,7711,14110
18,38,9343,17045
14,44,19888,37800
4,16,3830,6956
14,52,16561,31002
10,37,9610,17721
10,22,21464,41190
2,8,11153,21463
6,28,4926,8908
12,24,15400,28983
29,75,13699,24754
4,12,7931,14827
22,61,21237,40126
26,82,21028,39022
6,26,6100,11217
20,55,11645,21203
18,48,18398,34244
18,38,15845,29340
18,38,26556,49043
4,16,6248,11559
6,24,14414,27376
10,35,5288,9344
14,46,8812,16056
12,26,9440,17658
22,60,11936,21830
12,23,17605,33440
14,50,12901,23832
20,66,18123,33471
4,16,8693,16533
8,17,10614,19893
4,14,3328,6030
12,48,18138,34220
4,6,7002,13352
12,24,9687,17934
8,24,12230,22842
4,16,13864,26673
14,44,10407,19143
2,2,3270,6218
22,49,23145,43318
14,50,18804,35512
6,28,21624,41736
16,34,25292,48300
6,26,5271,9669
6,12,9066,17087
8,16,8328,15588
26,54,23935,44434
16,52,12596,23158
6,24,12958,24700
4,16,10097,19244
6,16,8658,16301
8,22,8159,15194
18,58,13574,24443
6,28,51582,101159
6,24,10347,19570
4,16,7106,13437
4,14,6679,12556
12,32,13908,25720
16,34,25100,47727
12,41,22683,43303
18,53,19827,37367
4,16,7144,13489
2,8,4929,9391
20,42,38334,73482
4,6,12593,24371
14,37,14704,27460
8,16,14475,27516
12,27,20008,38088
2,2,1151,2038
4,14,6141,11526
4,14,6716,12642
4,6,9369,17880
10,42,14386,26736
10,38,55672,108806
10,19,7496,13986
18,54,10397,18780
16,40,17889,32599
14,29,27766,53204
8,24,9762,18325
16,32,7029,12800
4,6,8173,15612
10,32,15329,29020
8,14,6357,11906
6,28,4450,7990
20,51,19920,36682
14,42,6198,11070
20,42,25180,45172
4,16,12480,23808
18,52,18774,33443
10,28,12507,23327
20,42,19779,37370
10,24,9044,16854
20,56,16892,31404
16,40,10459,18924
12,24,14850,27832
16,48,13795,25216
8,38,15387,29090
8,23,5580,10170
10,50,16363,30752
16,34,26137,50032
10,35,4820,8502
10,22,27738,53485
6,26,3657,6510
4,16,9723,18406
6,24,11387,21658
4,16,9215,17565
12,32,9167,16874
12,23,27324,52734
6,28,4624,8348
8,26,10944,20484
22,45,8792,15639
10,24,15894,29789
12,50,19555,36833
6,28,4588,8262
10,37,7770,14202
20,58,17756,33139
16,36,48262,93613
2,8,11508,22263
6,24,10558,19952
6,28,5974,10953
4,16,8248,15585
10,40,11288,20594
8,40,10245,19002
6,28,7033,12976
12,24,10349,19252
6,32,15338,29144
6,12,9087,17214
10,48,11176,20732
4,16,8618,16399
2,8,7239,13862
6,26,3920,7012
13,28,27429,52668
8,18,9478,17828
18,64,22455,41748
24,51,30929,57954
12,38,17119,32286
20,56,28415,54258
20,58,11538,20926
20,58,16137,29956
2,8,5557,10532
18,38,23743,45385
2,8,9254,17811
16,40,9149,16520
8,22,11162,20922
16,46,17663,32268
24,73,16595,30391
8,16,20835,39904
8,32,9305,17316
4,16,9214,17631
12,24,11932,22360
4,14,13438,25792
6,28,13918,26570
18,54,15769,29338
14,44,10613,19528
4,14,9830,18756
2,8,11914,22993
14,40,16424,30972
10,42,17784,33578
6,20,9561,17888
4,16,7682,14541
4,6,9248,17728
